date,temperature_2m (°C)_max,temperature_2m (°C)_min,temperature_2m (°C)_mean,precipitation (mm)_max,precipitation (mm)_min,precipitation (mm)_mean,cloudcover (%)_max,cloudcover (%)_min,cloudcover (%)_mean,surface_pressure (hPa)_max,surface_pressure (hPa)_min,surface_pressure (hPa)_mean,wind_speed_10m (km/h)_max,wind_speed_10m (km/h)_min,wind_speed_10m (km/h)_mean,dewpoint_2m (°C)_max,dewpoint_2m (°C)_min,dewpoint_2m (°C)_mean
1990-01-01,12.1,6.4,9.129166666666666,0.0,0.0,0.0,78.0,1.0,27.08333333333333,1014.7,1012.6,1013.7541666666666,10.6,3.3,6.629166666666666,7.9,5.6,6.854166666666667
1990-01-02,12.8,6.8,9.5875,0.0,0.0,0.0,99.0,0.0,26.125,1016.1,1012.6,1014.1791666666668,10.4,2.2,7.1625000000000005,8.2,6.4,7.35
1990-01-03,12.5,6.9,10.033333333333331,0.2,0.0,0.0208333333333333,100.0,82.0,98.625,1012.2,1007.4,1009.3125,15.2,3.3,6.9375,9.5,6.7,8.424999999999999
1990-01-04,12.2,9.5,11.170833333333334,0.8,0.0,0.1541666666666666,100.0,1.0,52.91666666666666,1020.7,1009.4,1014.6958333333332,26.8,10.8,20.004166666666663,10.2,5.7,7.825
1990-01-05,12.3,8.4,10.133333333333333,0.0,0.0,0.0,90.0,1.0,33.5,1023.6,1020.9,1021.7833333333332,11.2,1.1,6.995833333333334,7.5,5.8,6.191666666666666
1990-01-06,12.2,7.3,9.241666666666664,0.0,0.0,0.0,86.0,3.0,32.291666666666664,1022.4,1019.5,1021.0166666666668,13.4,6.8,9.225,7.4,4.4,5.820833333333333
1990-01-07,11.1,6.4,8.85,0.7,0.0,0.1374999999999999,100.0,25.0,86.375,1025.2,1020.7,1022.3916666666668,22.0,6.0,10.995833333333332,8.5,5.4,6.666666666666667
1990-01-08,11.4,9.0,10.0,0.4,0.0,0.025,100.0,19.0,63.833333333333336,1029.8,1025.6,1027.775,24.2,7.0,15.525,8.4,4.5,5.8875
1990-01-09,10.3,7.0,8.420833333333333,1.7,0.0,0.3,100.0,18.0,67.83333333333333,1029.7,1027.6,1028.7791666666667,11.9,6.0,8.670833333333333,7.3,4.7,6.254166666666666
1990-01-10,10.7,5.6,8.020833333333334,0.0,0.0,0.0,100.0,6.0,62.25,1028.1,1024.1,1025.8541666666667,12.3,2.4,8.170833333333333,6.1,2.7,4.05
1990-01-11,12.4,8.9,10.479166666666666,0.0,0.0,0.0,94.0,10.0,42.5,1025.7,1023.6,1024.4833333333331,17.3,10.1,13.7875,7.7,6.1,6.8125
1990-01-12,12.3,9.9,10.895833333333334,0.5,0.0,0.0666666666666666,100.0,30.0,81.66666666666667,1024.5,1022.6,1023.35,22.9,13.6,16.995833333333334,8.7,7.3,8.079166666666667
1990-01-13,12.0,6.2,10.020833333333334,0.0,0.0,0.0,98.0,34.0,82.41666666666667,1024.9,1021.9,1023.3583333333332,13.5,1.6,8.8125,7.7,5.3,6.991666666666667
1990-01-14,11.5,5.6,7.983333333333333,0.0,0.0,0.0,90.0,4.0,56.0,1022.7,1020.9,1021.7541666666666,10.0,1.5,7.183333333333334,7.3,5.3,6.145833333333333
1990-01-15,12.2,6.2,8.804166666666667,0.0,0.0,0.0,63.0,0.0,26.70833333333333,1026.7,1021.6,1023.9083333333332,8.7,2.6,6.145833333333333,7.8,5.4,6.7625
1990-01-16,11.1,5.2,7.833333333333333,0.0,0.0,0.0,100.0,0.0,37.083333333333336,1028.3,1025.3,1026.4583333333333,10.1,4.3,7.4125,6.3,5.1,5.8500000000000005
1990-01-17,11.8,4.8,7.916666666666667,0.0,0.0,0.0,75.0,0.0,28.416666666666668,1025.9,1021.6,1023.7958333333332,11.5,5.6,8.35,7.0,3.9,5.520833333333333
1990-01-18,10.7,4.5,7.008333333333333,0.0,0.0,0.0,78.0,0.0,12.166666666666666,1021.4,1017.7,1019.2208333333332,10.2,1.5,5.9750000000000005,5.6,3.3,4.041666666666667
1990-01-19,10.9,4.1,7.204166666666667,0.0,0.0,0.0,74.0,0.0,5.083333333333333,1027.5,1020.0,1023.1375,8.8,2.9,5.420833333333333,4.7,3.0,3.875
1990-01-20,12.6,4.1,7.808333333333334,0.0,0.0,0.0,91.0,0.0,16.0,1030.1,1027.7,1028.8083333333334,8.0,3.8,6.458333333333333,5.3,3.0,4.029166666666667
1990-01-21,13.1,5.1,8.370833333333334,0.0,0.0,0.0,97.0,0.0,37.875,1029.9,1026.9,1028.4416666666666,9.4,1.4,6.1875,6.1,3.6,4.570833333333334
1990-01-22,12.6,4.1,7.754166666666666,0.0,0.0,0.0,58.0,0.0,3.25,1027.9,1026.0,1027.1291666666666,10.2,1.1,5.941666666666666,5.7,3.1,4.141666666666667
1990-01-23,12.5,3.7,7.795833333333333,0.0,0.0,0.0,99.0,0.0,20.75,1026.7,1021.2,1024.0708333333334,10.1,1.8,7.4125,5.9,3.0,4.554166666666666
1990-01-24,14.2,7.0,9.5625,0.0,0.0,0.0,100.0,8.0,49.29166666666666,1020.5,1017.5,1018.5958333333332,11.4,1.1,6.616666666666667,8.5,2.8,5.0
1990-01-25,15.1,6.9,10.945833333333333,0.0,0.0,0.0,95.0,14.0,51.91666666666666,1018.5,1011.1,1014.9875,19.2,3.9,12.454166666666666,9.7,6.4,7.916666666666667
1990-01-26,14.4,11.1,12.708333333333334,0.0,0.0,0.0,100.0,43.0,88.79166666666667,1011.9,1009.4,1010.5875,22.0,1.1,10.529166666666669,9.2,6.5,7.7375
1990-01-27,13.0,8.2,10.725,0.2,0.0,0.0125,99.0,9.0,66.20833333333333,1012.0,1005.4,1009.0458333333332,15.8,3.1,9.225,11.5,7.4,9.025
1990-01-28,14.0,10.7,12.658333333333331,0.7,0.0,0.0791666666666666,100.0,77.0,97.45833333333331,1004.5,1000.6,1001.975,19.5,0.4,10.729166666666666,11.6,9.7,11.1125
1990-01-29,11.9,9.6,10.233333333333333,0.2,0.0,0.0083333333333333,100.0,0.0,59.708333333333336,1008.0,1003.8,1005.5208333333334,20.3,4.8,12.95,9.1,2.9,5.395833333333333
1990-01-30,13.9,8.8,10.808333333333332,0.0,0.0,0.0,95.0,0.0,13.125,1013.2,1004.3,1009.025,20.5,2.8,12.158333333333331,6.8,3.3,5.045833333333333
1990-01-31,13.5,7.5,11.020833333333334,0.0,0.0,0.0,100.0,0.0,64.08333333333333,1012.7,1003.8,1008.0625,21.3,6.5,13.2875,10.2,6.3,8.4625
1990-02-01,13.6,9.0,10.908333333333331,1.2,0.0,0.15,100.0,0.0,54.79166666666666,1010.9,1002.1,1007.0041666666666,14.3,4.0,8.591666666666667,9.8,3.4,6.116666666666667
1990-02-02,14.7,9.6,11.5125,0.0,0.0,0.0,96.0,13.0,44.958333333333336,1018.0,1010.0,1013.5708333333332,18.6,5.2,10.495833333333334,9.5,3.5,6.266666666666667
1990-02-03,14.3,5.7,10.708333333333334,0.0,0.0,0.0,98.0,4.0,51.04166666666666,1022.5,1016.7,1018.175,16.0,1.5,7.504166666666666,11.4,5.7,9.308333333333334
1990-02-04,13.4,7.7,10.433333333333334,0.0,0.0,0.0,100.0,0.0,39.75,1026.1,1023.2,1024.625,9.4,2.5,6.2250000000000005,10.5,7.3,9.179166666666667
1990-02-05,12.8,7.2,10.6,0.0,0.0,0.0,100.0,37.0,85.58333333333333,1026.1,1021.5,1024.15,11.4,1.8,7.770833333333333,9.6,6.9,8.745833333333334
1990-02-06,14.5,10.9,12.479166666666666,0.1,0.0,0.0083333333333333,100.0,0.0,72.375,1021.1,1014.9,1017.7916666666666,12.7,3.5,7.908333333333334,11.4,9.6,10.545833333333333
1990-02-07,14.9,8.3,11.175,0.0,0.0,0.0,100.0,0.0,59.5,1021.2,1017.0,1018.5625,9.4,2.4,6.466666666666666,10.4,6.5,8.491666666666667
1990-02-08,14.2,6.8,10.779166666666669,0.0,0.0,0.0,99.0,15.0,53.75,1024.3,1020.9,1022.3541666666666,6.7,0.8,4.241666666666666,10.9,6.7,9.245833333333334
1990-02-09,12.6,8.1,10.445833333333333,0.3,0.0,0.0375,100.0,68.0,92.41666666666669,1025.6,1021.9,1023.3083333333334,11.0,1.5,6.033333333333334,9.6,7.6,8.6
1990-02-10,13.7,7.5,10.741666666666667,0.2,0.0,0.0208333333333333,100.0,81.0,96.33333333333331,1021.6,1012.4,1016.7833333333332,15.1,4.1,8.424999999999999,11.6,7.3,9.8125
1990-02-11,14.2,9.8,11.758333333333333,0.5,0.0,0.1125,100.0,1.0,67.0,1013.1,1007.4,1011.1083333333332,20.4,4.1,11.825,10.4,3.5,7.145833333333333
1990-02-12,15.3,11.0,13.1125,0.0,0.0,0.0,100.0,5.0,45.29166666666666,1006.0,998.0,1000.75,28.2,15.7,23.804166666666664,7.5,2.3,5.545833333333333
1990-02-13,17.5,12.9,14.879166666666668,0.0,0.0,0.0,100.0,11.0,69.33333333333333,1008.5,999.3,1004.6125,23.9,13.6,18.979166666666668,8.8,4.3,6.941666666666666
1990-02-14,18.4,12.2,14.941666666666668,0.0,0.0,0.0,100.0,0.0,22.666666666666668,1009.3,1006.9,1008.0791666666668,15.6,8.7,12.891666666666666,7.3,3.9,5.354166666666667
1990-02-15,19.3,11.3,14.945833333333333,0.0,0.0,0.0,23.0,0.0,6.0,1008.2,1006.0,1007.225,13.4,5.0,9.75,9.9,3.4,6.4875
1990-02-16,17.7,9.8,13.1625,0.0,0.0,0.0,87.0,0.0,35.625,1010.8,1008.0,1009.0458333333332,10.0,0.4,6.4,12.3,7.9,9.85
1990-02-17,15.7,9.1,12.204166666666666,0.0,0.0,0.0,100.0,6.0,50.458333333333336,1013.9,1011.0,1012.05,13.0,3.2,7.041666666666667,12.0,9.1,10.670833333333334
1990-02-18,14.7,8.4,11.595833333333331,0.0,0.0,0.0,100.0,4.0,46.75,1015.6,1012.7,1013.9625,12.4,1.9,6.308333333333334,10.8,8.3,9.845833333333331
1990-02-19,14.8,9.3,11.3625,0.0,0.0,0.0,100.0,2.0,60.583333333333336,1021.6,1014.7,1017.4,7.8,0.8,5.345833333333334,10.9,8.3,9.379166666666666
1990-02-20,14.3,9.1,11.7875,0.0,0.0,0.0,100.0,28.0,67.20833333333333,1024.2,1021.2,1022.5875,9.2,3.6,5.741666666666667,9.9,8.5,9.425
1990-02-21,14.7,10.4,12.558333333333332,0.0,0.0,0.0,97.0,20.0,62.66666666666666,1029.4,1024.3,1026.5583333333334,8.2,2.1,4.604166666666667,11.2,8.6,9.5375
1990-02-22,15.8,8.6,11.95,0.0,0.0,0.0,5.0,0.0,0.625,1030.1,1028.1,1029.0541666666666,10.0,1.1,6.175,11.8,8.1,10.083333333333334
1990-02-23,15.2,7.9,12.0625,0.0,0.0,0.0,43.0,0.0,4.25,1030.9,1028.0,1029.2833333333333,10.0,1.9,6.041666666666667,12.4,7.8,10.804166666666667
1990-02-24,15.7,10.0,12.529166666666669,0.0,0.0,0.0,45.0,0.0,6.25,1028.4,1021.9,1024.975,15.7,3.3,8.779166666666667,11.9,8.6,10.375
1990-02-25,15.3,10.1,12.3,0.0,0.0,0.0,96.0,2.0,28.75,1021.7,1017.3,1018.9333333333334,17.0,2.5,9.8,11.7,8.8,10.2125
1990-02-26,16.9,8.5,12.795833333333334,0.0,0.0,0.0,100.0,37.0,79.95833333333333,1020.4,1015.2,1017.8666666666668,19.2,1.9,9.529166666666669,9.9,7.5,9.15
1990-02-27,20.2,11.3,15.483333333333334,0.0,0.0,0.0,24.0,0.0,4.541666666666667,1017.3,1010.2,1013.8,25.6,6.6,15.325,10.2,7.3,8.570833333333333
1990-02-28,18.5,12.0,15.033333333333331,0.0,0.0,0.0,17.0,0.0,4.083333333333333,1015.8,1010.3,1013.075,17.0,2.2,8.025,11.0,7.1,8.875
1990-03-01,16.1,9.3,12.679166666666667,0.2,0.0,0.0125,100.0,0.0,50.16666666666666,1014.4,1009.7,1011.1333333333332,16.2,2.5,7.641666666666667,11.7,8.5,10.266666666666667
1990-03-02,12.0,7.6,9.8125,1.0,0.1,0.4041666666666666,100.0,62.0,90.66666666666669,1026.2,1014.6,1019.4333333333334,16.5,3.3,8.245833333333334,8.9,1.5,6.445833333333333
1990-03-03,10.4,5.2,7.925,0.0,0.0,0.0,64.0,0.0,16.333333333333332,1034.2,1026.9,1030.2541666666666,31.8,17.5,23.816666666666663,0.9,-6.4,-3.95
1990-03-04,11.4,7.0,8.941666666666666,0.0,0.0,0.0,54.0,1.0,14.083333333333334,1035.5,1032.7,1034.1458333333333,24.9,10.4,20.025,1.2,-2.8,-0.6375000000000001
1990-03-05,11.5,6.6,9.141666666666667,0.0,0.0,0.0,16.0,0.0,1.5416666666666667,1032.8,1026.8,1029.4708333333333,12.3,2.0,8.341666666666667,3.4,1.0,1.9583333333333333
1990-03-06,13.3,4.3,8.8125,0.0,0.0,0.0,59.0,0.0,7.375,1027.1,1022.2,1024.4041666666667,12.5,1.8,7.1000000000000005,6.2,2.9,4.683333333333334
1990-03-07,14.6,6.9,10.6125,0.0,0.0,0.0,80.0,0.0,5.625,1021.8,1018.8,1020.3666666666668,14.8,5.2,8.816666666666666,7.9,5.8,6.8
1990-03-08,15.0,6.8,11.295833333333334,0.2,0.0,0.0083333333333333,100.0,31.0,91.375,1020.9,1017.6,1019.325,8.2,3.1,5.816666666666666,11.4,6.1,8.979166666666666
1990-03-09,15.4,9.5,12.808333333333332,0.1,0.0,0.0166666666666666,100.0,0.0,41.25,1029.5,1018.3,1023.6083333333332,15.2,1.3,7.891666666666667,11.0,8.7,10.433333333333334
1990-03-10,17.0,8.4,12.308333333333332,0.0,0.0,0.0,4.0,0.0,0.2083333333333333,1032.3,1029.6,1030.3666666666666,9.1,1.1,6.295833333333333,11.1,7.4,9.3375
1990-03-11,18.0,9.8,13.4375,0.0,0.0,0.0,100.0,0.0,40.125,1029.2,1022.3,1025.8708333333334,19.1,3.4,9.5875,9.9,8.2,9.2375
1990-03-12,16.8,9.9,13.425,0.2,0.0,0.0083333333333333,100.0,15.0,94.79166666666669,1023.0,1018.7,1020.525,8.8,2.2,5.245833333333334,12.0,9.0,10.429166666666667
1990-03-13,16.8,8.5,13.033333333333331,0.3,0.0,0.0124999999999999,99.0,0.0,41.79166666666666,1019.3,1017.2,1018.2291666666666,9.4,1.8,5.704166666666667,13.0,7.9,10.775
1990-03-14,15.9,10.9,13.35,0.7,0.0,0.0999999999999999,94.0,17.0,64.125,1023.5,1019.8,1021.8625,13.8,2.4,6.833333333333333,12.0,10.2,10.9625
1990-03-15,15.7,9.5,12.545833333333334,0.2,0.0,0.0166666666666666,58.0,0.0,25.33333333333333,1026.4,1023.2,1024.4583333333333,9.0,2.6,6.325,11.3,8.8,10.1625
1990-03-16,17.3,10.1,13.075,0.0,0.0,0.0,5.0,0.0,0.7083333333333334,1027.1,1025.2,1026.0375,16.3,4.7,10.870833333333335,11.8,7.8,9.870833333333334
1990-03-17,15.8,8.3,11.9875,0.0,0.0,0.0,13.0,0.0,2.0416666666666665,1027.9,1025.8,1026.8041666666666,10.9,3.4,6.395833333333333,10.9,7.9,9.604166666666666
1990-03-18,14.7,9.5,12.0375,0.0,0.0,0.0,93.0,1.0,43.083333333333336,1028.9,1027.1,1027.9375,13.7,4.9,9.2,11.2,9.1,10.220833333333331
1990-03-19,14.6,10.1,12.166666666666666,0.0,0.0,0.0,84.0,13.0,44.91666666666666,1030.2,1028.4,1029.1,11.9,1.1,8.166666666666666,10.5,8.8,9.8125
1990-03-20,15.6,9.8,12.525,0.0,0.0,0.0,97.0,5.0,59.333333333333336,1030.0,1024.7,1027.3791666666666,15.6,2.5,8.541666666666666,11.6,8.2,10.008333333333333
1990-03-21,19.5,10.7,14.7625,0.0,0.0,0.0,98.0,2.0,45.208333333333336,1024.6,1018.9,1021.5541666666668,11.7,4.2,7.8,14.0,9.4,11.583333333333334
1990-03-22,18.6,9.5,14.341666666666669,0.0,0.0,0.0,91.0,0.0,30.33333333333333,1019.8,1015.6,1017.2833333333332,9.8,2.1,6.65,14.3,8.5,11.866666666666667
1990-03-23,16.9,11.5,14.154166666666669,0.0,0.0,0.0,100.0,61.0,94.125,1018.0,1015.9,1016.7791666666668,12.6,0.8,5.654166666666666,13.0,10.9,11.75
1990-03-24,15.7,11.7,13.5875,0.0,0.0,0.0,100.0,60.0,91.33333333333331,1017.7,1015.0,1016.1666666666666,14.2,3.8,6.7625,11.3,9.7,10.520833333333334
1990-03-25,13.0,11.2,12.179166666666667,0.9,0.0,0.1999999999999999,100.0,40.0,84.58333333333333,1019.1,1015.4,1016.8125,13.2,2.3,7.670833333333333,10.8,8.5,9.4875
1990-03-26,13.8,6.0,10.454166666666667,2.1,0.0,0.3666666666666667,100.0,2.0,44.66666666666666,1014.7,1010.7,1013.3041666666668,19.4,3.6,7.804166666666667,9.0,-3.6,2.158333333333333
1990-03-27,13.8,6.4,9.658333333333331,0.0,0.0,0.0,87.0,0.0,21.125,1014.0,1009.7,1011.8708333333334,16.1,2.6,8.958333333333334,4.3,-3.4,-0.6416666666666667
1990-03-28,14.4,6.9,10.4875,0.0,0.0,0.0,64.0,0.0,11.416666666666666,1016.7,1011.5,1012.9333333333334,16.3,5.2,10.8625,3.5,-2.7,-0.225
1990-03-29,10.3,6.9,9.125,0.5,0.0,0.1625,91.0,3.0,57.16666666666666,1021.6,1016.4,1018.1541666666668,12.1,3.9,7.295833333333333,5.8,2.5,4.658333333333333
1990-03-30,12.7,6.8,10.020833333333334,0.0,0.0,0.0,38.0,0.0,4.25,1022.1,1019.7,1020.675,18.4,3.7,10.316666666666666,5.8,3.6,4.904166666666667
1990-03-31,14.2,10.6,12.3,0.0,0.0,0.0,97.0,44.0,80.33333333333333,1022.8,1020.9,1021.7708333333334,26.1,12.7,20.1375,8.9,5.4,7.091666666666666
1990-04-01,14.0,11.0,12.516666666666666,0.1,0.0,0.0125,100.0,14.0,63.41666666666666,1021.1,1013.3,1017.6833333333334,22.0,10.2,14.9875,9.5,7.8,8.833333333333334
1990-04-02,13.5,10.8,11.9875,1.3,0.0,0.5083333333333333,100.0,68.0,96.125,1012.5,1002.7,1006.0333333333332,13.3,2.2,8.741666666666667,11.1,8.4,9.666666666666666
1990-04-03,15.4,10.7,12.841666666666669,0.2,0.0,0.0208333333333333,83.0,22.0,51.0,1007.5,999.7,1002.5583333333334,18.9,2.0,9.933333333333334,10.4,6.4,8.950000000000001
1990-04-04,12.8,9.9,11.679166666666667,0.0,0.0,0.0,100.0,46.0,90.125,1011.3,1007.5,1009.2041666666668,11.5,2.4,7.204166666666667,8.0,6.4,7.125
1990-04-05,14.7,9.7,12.270833333333334,0.3,0.0,0.0208333333333333,100.0,59.0,86.0,1009.0,1001.8,1005.1166666666668,11.8,0.5,6.720833333333334,11.1,8.2,9.8375
1990-04-06,15.8,11.4,13.420833333333334,1.9,0.0,0.1125,100.0,35.0,72.54166666666667,1001.2,993.8,996.3666666666668,18.4,3.5,9.966666666666669,12.5,10.1,11.304166666666667
1990-04-07,17.2,11.1,13.833333333333334,0.0,0.0,0.0,42.0,0.0,10.458333333333334,1003.9,995.7,999.3833333333332,22.7,7.9,16.6375,11.0,6.8,8.450000000000001
1990-04-08,15.1,8.3,12.195833333333333,0.0,0.0,0.0,100.0,0.0,45.41666666666666,1004.5,1001.8,1003.15,16.0,4.3,7.979166666666667,11.3,7.6,9.891666666666667
1990-04-09,13.7,7.8,11.275,1.4,0.0,0.1999999999999999,100.0,23.0,84.625,1002.2,998.7,999.7583333333332,13.3,1.9,7.5375,10.4,7.7,9.029166666666669
1990-04-10,13.1,8.4,10.991666666666667,2.0,0.0,0.3916666666666666,100.0,0.0,48.458333333333336,1008.4,1001.0,1003.7625,18.4,1.5,8.450000000000001,9.0,3.0,5.295833333333333
1990-04-11,17.2,7.3,12.220833333333331,0.0,0.0,0.0,100.0,0.0,23.375,1010.1,1006.6,1008.3875,14.4,1.4,8.770833333333334,10.4,3.2,6.2250000000000005
1990-04-12,16.8,8.9,13.133333333333333,0.0,0.0,0.0,77.0,0.0,25.875,1012.9,1009.2,1010.5833333333334,14.3,1.9,6.7625,11.2,7.6,9.691666666666666
1990-04-13,15.4,10.2,12.995833333333332,0.7,0.0,0.175,100.0,35.0,73.79166666666667,1012.8,1008.1,1010.7375,15.2,5.4,9.825,13.7,9.7,11.508333333333333
1990-04-14,12.5,10.7,11.558333333333332,0.6,0.0,0.1999999999999999,100.0,51.0,87.08333333333333,1016.2,1007.9,1011.8,19.0,3.1,9.533333333333331,11.4,6.3,8.7875
1990-04-15,19.8,10.4,14.366666666666667,0.0,0.0,0.0,100.0,0.0,35.375,1015.6,1008.5,1011.7791666666668,17.7,5.5,11.9125,10.0,7.5,8.487499999999999
1990-04-16,14.0,9.1,11.858333333333334,0.4,0.0,0.1416666666666666,100.0,30.0,69.41666666666667,1017.9,1014.5,1016.4291666666668,20.5,1.5,9.104166666666666,10.0,7.5,8.8125
1990-04-17,15.5,10.5,12.879166666666668,1.1,0.0,0.1,89.0,3.0,47.125,1017.2,1013.0,1015.7416666666668,22.2,5.1,11.004166666666668,9.7,6.1,8.637500000000001
1990-04-18,16.5,8.5,12.304166666666667,0.0,0.0,0.0,98.0,0.0,36.208333333333336,1018.4,1011.4,1015.3958333333334,17.1,2.7,10.829166666666666,7.3,1.9,4.1875
1990-04-19,17.0,8.0,12.541666666666666,0.2,0.0,0.0083333333333333,95.0,1.0,49.833333333333336,1013.4,1003.5,1008.9041666666668,15.9,0.5,7.691666666666666,8.6,3.2,6.0875
1990-04-20,14.5,7.5,11.5,0.8,0.0,0.1333333333333333,64.0,5.0,34.333333333333336,1003.5,998.5,1000.5208333333334,15.8,0.4,7.55,8.0,1.4,4.679166666666666
1990-04-21,10.5,7.5,8.945833333333333,1.9,0.0,0.4083333333333334,100.0,1.0,72.66666666666667,1003.7,1000.4,1001.6375,16.4,2.6,10.483333333333333,5.5,4.5,4.954166666666667
1990-04-22,13.7,5.2,10.270833333333334,0.0,0.0,0.0,35.0,0.0,15.291666666666666,1006.0,1002.9,1003.7708333333334,21.9,1.9,10.7375,7.5,4.2,5.516666666666667
1990-04-23,14.7,8.1,12.0,0.4,0.0,0.0416666666666666,69.0,2.0,30.0,1008.5,1004.3,1005.65,17.3,5.0,10.0625,8.5,5.7,7.220833333333334
1990-04-24,14.4,7.9,11.604166666666666,0.5,0.0,0.0375,84.0,14.0,59.333333333333336,1012.1,1006.8,1008.6041666666666,9.7,2.4,6.295833333333333,10.7,6.9,9.070833333333333
1990-04-25,14.7,8.6,12.008333333333333,0.9,0.0,0.0541666666666666,90.0,5.0,55.66666666666666,1015.3,1011.3,1012.6375,11.9,2.6,7.216666666666666,10.3,8.3,9.4625
1990-04-26,16.1,8.5,12.858333333333334,0.2,0.0,0.0125,43.0,0.0,19.375,1018.3,1015.1,1016.3083333333334,16.4,1.6,8.358333333333333,11.2,7.7,9.729166666666666
1990-04-27,16.2,9.1,13.241666666666667,0.0,0.0,0.0,78.0,0.0,26.75,1020.5,1018.1,1019.0,16.2,1.1,7.2375,11.9,9.1,10.95
1990-04-28,17.2,9.8,13.541666666666666,0.0,0.0,0.0,99.0,18.0,68.08333333333333,1019.3,1014.9,1016.6833333333334,15.9,1.6,8.179166666666667,12.3,9.1,10.566666666666666
1990-04-29,18.0,9.5,14.220833333333331,0.0,0.0,0.0,100.0,0.0,42.5,1014.8,1011.5,1013.0583333333334,16.7,5.9,11.7125,12.6,8.4,10.854166666666666
1990-04-30,17.7,13.4,15.325,0.0,0.0,0.0,100.0,76.0,95.70833333333331,1016.7,1013.1,1014.4875,27.1,13.8,18.691666666666663,12.3,8.6,10.733333333333334
1990-05-01,18.0,13.7,15.541666666666666,0.0,0.0,0.0,97.0,1.0,45.875,1019.8,1016.5,1017.6916666666666,22.4,8.0,16.141666666666666,10.8,9.0,9.970833333333331
1990-05-02,18.4,11.3,14.820833333333333,0.0,0.0,0.0,0.0,0.0,0.0,1021.1,1019.4,1020.2291666666666,19.7,4.1,11.529166666666669,11.3,7.6,9.470833333333331
1990-05-03,18.6,10.6,14.775,0.0,0.0,0.0,16.0,0.0,2.375,1020.8,1016.4,1018.5458333333332,13.9,3.7,7.641666666666667,11.8,8.3,10.158333333333331
1990-05-04,18.6,10.3,14.758333333333333,0.0,0.0,0.0,15.0,0.0,4.666666666666667,1016.9,1013.5,1015.2958333333332,12.6,2.8,6.579166666666667,12.1,9.7,10.9125
1990-05-05,18.9,11.4,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1014.8,1013.3,1014.1708333333332,15.5,2.3,8.558333333333334,12.5,9.9,11.258333333333333
1990-05-06,19.0,10.8,15.583333333333334,0.0,0.0,0.0,74.0,0.0,18.166666666666668,1014.7,1012.0,1013.5166666666668,14.4,2.5,6.866666666666667,13.4,10.2,11.904166666666669
1990-05-07,18.7,12.4,15.979166666666666,0.0,0.0,0.0,100.0,2.0,45.125,1013.3,1011.7,1012.5666666666666,14.6,0.5,6.191666666666666,13.4,11.7,13.095833333333331
1990-05-08,18.8,11.4,15.6125,0.1,0.0,0.0041666666666666,87.0,1.0,29.08333333333333,1013.4,1011.7,1012.375,16.5,3.4,8.3375,14.0,11.4,13.133333333333333
1990-05-09,18.5,11.8,15.320833333333333,0.0,0.0,0.0,100.0,0.0,48.208333333333336,1013.0,1011.3,1012.1041666666666,14.9,0.7,6.604166666666667,13.2,11.1,12.475
1990-05-10,18.5,12.8,15.5625,0.0,0.0,0.0,100.0,5.0,76.83333333333333,1012.7,1010.1,1011.2375,12.9,4.3,8.579166666666667,13.9,11.8,12.770833333333334
1990-05-11,18.6,12.2,15.804166666666667,0.0,0.0,0.0,67.0,1.0,23.541666666666668,1010.4,1005.7,1007.8958333333334,11.1,3.4,7.6125,13.8,12.1,13.129166666666668
1990-05-12,19.2,12.9,16.2375,0.0,0.0,0.0,81.0,2.0,40.583333333333336,1008.3,1004.4,1005.7541666666666,17.9,3.4,9.725,14.6,12.8,13.545833333333334
1990-05-13,19.8,12.3,16.8,0.0,0.0,0.0,87.0,4.0,41.16666666666666,1010.9,1007.8,1008.6333333333332,16.9,1.0,9.183333333333334,16.2,11.5,14.508333333333333
1990-05-14,19.3,14.9,17.283333333333335,0.0,0.0,0.0,98.0,0.0,53.75,1013.1,1010.8,1011.7291666666666,16.5,1.1,7.870833333333334,15.4,14.0,14.85
1990-05-15,20.7,15.3,17.9,0.0,0.0,0.0,77.0,0.0,17.291666666666668,1013.8,1012.2,1012.95,17.2,2.8,8.679166666666667,15.5,14.3,14.8375
1990-05-16,21.9,14.2,18.35,0.0,0.0,0.0,97.0,0.0,37.5,1015.6,1012.6,1013.9291666666668,15.5,2.2,8.012500000000001,14.9,13.0,14.025
1990-05-17,21.9,15.0,18.23333333333333,0.0,0.0,0.0,99.0,0.0,44.41666666666666,1012.5,1010.1,1011.3166666666666,20.0,4.8,9.95,13.8,12.1,12.941666666666668
1990-05-18,21.2,14.5,18.070833333333333,0.0,0.0,0.0,99.0,7.0,75.45833333333333,1011.8,1009.7,1010.5875,12.9,0.5,5.833333333333333,15.7,12.5,13.891666666666666
1990-05-19,21.7,13.0,18.35833333333333,0.0,0.0,0.0,100.0,0.0,70.70833333333333,1012.8,1010.4,1011.3166666666666,13.1,0.8,6.208333333333333,15.3,12.5,14.475
1990-05-20,21.2,15.8,18.704166666666666,0.1,0.0,0.0041666666666666,100.0,19.0,61.958333333333336,1011.7,1008.4,1009.8541666666666,13.2,1.4,6.154166666666666,15.4,13.4,14.7
1990-05-21,20.8,14.6,18.391666666666666,0.3,0.0,0.0249999999999999,97.0,16.0,71.58333333333333,1010.0,1007.8,1009.15,12.6,1.3,6.208333333333333,15.3,13.5,14.733333333333334
